room_id,hotel_id,room_name,room_price,room_features,size,max_persons,bed_type,view
977,175,Beach Front,2150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",60,2,1 giường đôi,View biển
978,176,Superior,700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",35,2,1 giường đôi hoặc 2 giường đơn,View vườn
979,176,Deluxe,750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",40,2,2 giường đơn,View vườn
980,176,Premium,850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",35,2,1 giường đôi hoặc 2 giường đơn,View vườn
981,176,Bungalow,850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",40,2,1 giường đôi hoặc 2 giường đơn,View hồ bơi
982,176,Suite,950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",40,2,1 giường đôi hoặc 2 giường đơn,View biển
983,176,Beach Bungalow,1100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",35,2,1 giường đôi,View biển
984,176,Family Triple,1050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",50,3,1 giường đôi và 1 giường đơn,View vườn
985,176,Family Quad,1300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",50,4,2 giường đôi,View vườn
986,177,Deluxe City View,850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",24,2,1 giường đôi,View thành phố
987,177,Senior Deluxe Ocean/ City View,950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",26,2,1 giường đôi hoặc 2 giường đơn,"View biển, thành phố"
988,177,Premium Ocean View,28,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,1 giường đôi hoặc 2 giường đơn,View biển
989,177,Nagar Ocean View,1350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,1 giường đôi,View biển
990,177,Family Ocean View,1600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,4,1 giường đôi và  giường đơn,View biển
991,177,Junior Suite Ocean View,2300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",67,4,2 giường đôi,View biển
992,178, Deluxe Ocean,1450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",42,2,1 giường đôi hoặc 2 giường đơn,View biển
993,178,Premier Oceanfront,1650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,2,1 giường đôi hoặc 2 giường đơn,View biển
994,178,1 Bedroom Residence Oceanfront,2450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",75,2,1 giường đôi hoặc 2 giường đơn,View biển
995,178,2 Bedroom Residence Ocean,3350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",97,4,2 giường đôi,View biển
996,178,2 Bedroom Residence Oceanfront,3750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",102,4,2 giường đôi,View biển
997,178,3 Bedroom Residence Oceanfront,5400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",139,6,2 giường đôi và 2 giường đơn,View biển
998,178,Le Sands Penthouse,8650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",180,4,2 giường đôi,View biển
999,179,Deluxe Double Room,550000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",25,2,1 giường đôi,
1000,179,Premier Family Room,950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",35,4,2 giường đôi,"View núi, thành phố"
1001,180,Deluxe King Garden View,2000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",42,2,1 giường đôi hoặc 2 giường đơn,View vườn
1002,180,Deluxe King Ocean View,2300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",42,2,1 giường đôi hoặc 2 giường đơn,View biển
1003,180,Senior Suite Garden View,2900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",80,2,1 giường đôi hoặc 2 giường đơn,View biển
1004,180,Senior Suite Ocean View,3200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",80,2,1 giường đôi hoặc 2 giường đơn,View biển
1005,180,2-Bedroom Villa Ocean View,6300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",190,4,1 giường đôi và 2 giường đơn,View biển
1006,180,3-Bedroom Villa Garden View,5600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",290,6,2 giường đôi và 2 giường đơn,View vườn
1007,180,1 bedroom only ( 3 or 4 Bedroom Lake Villa ),3600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",80,2,1 giường đôi,View hồ
1008,180,2 bedroom only ( 3 or 4 Bedroom LakeVilla ),4500000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",80,4,2 giường đôi,View hồ
1009,180,4-Bedroom Villa Garden View,7400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",360,8,3 giường đôi và 2 giường đơn,View vườn
1010,180,4-Bedroom Villa Ocean View,9400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",360,8,3 giường đôi và 2 giường đơn,View biển
1011,181,Superior,700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,2 giường đơn,View sông
1012,181,Deluxe,700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,1 giường đôi,View sông
1013,181,Deluxe Triple,900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,3,1 giường đôi và 1 giường đơn,View thành phố
1014,181,Partial,1150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",38,4,2 giường đôi,View thành phố
1015,181,Premium Gold Suite,800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,1 giường đôi,View sông
1016,181,Family Junior Suite,1250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",38,4,2 giường đôi,View sông
1017,182,Standard ,750000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",32,2,1 giường đôi,View vườn
1018,182,Superior Bungalow,800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",38,2,1 giường đôi,View vườn
1019,182,Family Bungalow Garden View,1400000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",45,4,2 giường đôi,View vườn
1020,182,Family Bungalow 02 Bedroom,1600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",50,4,2 giường đôi,View vườn
1021,183,Deluxe Room,1150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",35,2,1 giường đôi hoặc 2 giường đơn,View bến cảng
1022,183,Luxury Room,1250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",40,2,1 giường đôi hoặc 2 giường đơn,View biển
1023,183,Imperial Suite Port View,2300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi",85,4,1 giường đôi và 2 giường đơn,"View cảng, cầu Thị Nại"
1024,183,Imperial Suite Ocean View,2500000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",95,4,1 giường đôi và 2 giường đơn,View biển
1025,184,Garden View Bungalow,1250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,1 giường đôi hoặc 2 giường đơn,View vườn
1026,184,Pool View Bungalow,1525000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,2,1 giường đôi hoặc 2 giường đơn,View bể bơi
1027,184,Pool View Bungalow Triple,2015000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,3,1 giường đôi và 1 giường đơn,View bể bơi
1028,184,Garden Villa 1 room,2350000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",340,2,1 giường đôi,View vườn
1029,184,Garden Villa 2 rooms,3050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",360,4,1 giường đôi và 1 giường đơn,View  vườn
1030,185,Deluxe City View,1450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",28,2,1 giường đôi hoặc 2 giường đơn,View thành phố
1031,185,Deluxe Ocean View,1550000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,1 giường đôi hoặc 2 giường đơn,View biển
1032,185,Premium Deluxe Ocean View,1650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,1 giường đôi hoặc 2 giường đơn,View biển
1033,185,Junior Suite Ocean View,1800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,1 giường đôi hoặc 2 giường đơn,View biển
1034,185,Duplex City View,1950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,2,1 giường đôi,View thành phố
1035,185,Suite City View,2100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,2,1 giường đôi,View thành phố
1036,185,Suite Ocean View,2300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,2,1 giường đôi,View biển
1037,185,Penthouse,4700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",150,6,3 giường đôi,View biển
1038,186,Deluxe,950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,1 giường đôi hoặc 2 giường đơn,View biển
1039,186,Luxury,1050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,1 giường đôi hoặc 2 giường đơn,View biển
1040,186,Seagull Suite,2150000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",70,2,1 giường đôi,View biển
1041,186,Presidential Suite,2650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",80,2,1 giường đôi,View biển
1042,187,Standard,700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",23,2,1 giường đôi hoặc 2 giường đơn,"View ban công, sân hiên"
1043,187,Superior,800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",25,2,1 giường đôi hoặc 2 giường đơn,View biển
1044,187,Triple,950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Nước đóng chai miễn phí",30,3,3 giường đơn,View biển
1045,188,Ocean B,900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,2,1 giường đôi hoặc 2 giường đơn,View biển
1046,188,Hill Top Villa Room,1000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,2,1 giường đôi,View biển
1047,188,Private Bay Villa Room,1100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",60,2,1 giường đôi,View biển
1048,189,Deluxe Double,1890000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,giường đôi hoặc 2 giường đơn,thành phố
1049,189,Deluxe Double Plus,2075000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",46,2,giường đôi,hướng thành phố
1050,189,Malibu Suite,3865000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",60,2,giường đôi,hướng thành phố
1051,189,Deluxe Double King,2010000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,giường đôi,hướng thành phố
1052,189,Deluxe Family,3200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,4,2 giường đôi,hướng thành phố
1053,189,Grand Family,4950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,4,2 giường đôi,hướng thành phố
1054,190,Superior City view,2200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,Giường đôi hoặc 2 giường đơn,hướng thành phố
1055,190,Deluxe Sea view ,2700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,Giường đôi hoặc 2 giường đơn,Hướng biển
1056,190,Executive,40,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,giường đôi,3700000
1057,191,Superior Seaview,1420000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,Giường đôi,hướng biển
1058,191,Deluxe Mountain View,1550000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,giường đôi,hướng núi
1059,191,Deluxe Partial Seaview,1650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,giường đôi,hướng biển
1060,191,Premier Seaview,2450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,3,giường đơn,hướng biển
1061,191,Premier Suites Mountain View,2575000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,2,giường đôi hoặc 2 giường đơn,hướng núi
1062,191,Family 2 Bedroom,3490000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",80,4,1 giường đôi và 2 giường đơn ,hướng biển
1063,192,Suite City View,3200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,giường đôi hoặc 2 giường đơn,hướng thành phố
1064,192,Suite Partial Ocean View ,3640000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",42,2,giường đôi,hướng biển
1065,192,Deluxe Suite City View,3640000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,2,giường đôi hoặc 2 giường đơn,hướng thành phố
1066,192,Deluxe Suite Partial Ocean View,4200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",52,2,giường đôi,hướng biển
1067,192,Studio Apartment City,3640000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",47,2,giường đôi,hướng thành phố
1068,192,Family 2 phòng ngủ,6290000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",75,4,giường đôi và 2 giường đơn,hướng biển
1069,193,Standard Twin,1360000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",24,2,2 giường đơn,View thành phố
1070,193,Superior Twin/Double,1650000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",24,2,1 giường đôi hoặc 2 giường đơn,View biển
1071,193,Premium Twin/Double,1800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",24,2,1 giường đôi hoặc 2 giường đơn,View biển
1072,193,Premium Family,2250000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",42,4,1 giường đôi và 2 giường đơn,View biển
1073,194,Superior City View,850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",22,2,1 giường đôi hoặc 2 giường đơn,View thành phố
1074,194,Deluxe Ocean View,950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,1 giường đôi hoặc 2 giường đơn,View biển
1075,194,Premier Deluxe Ocean View,1050000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,1 giường đôi,View biển
1076,194,Senior Deluxe Ocean View,1100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",35,2,2 giường đôi,View biển
1077,195,Deluxe Hotel,2200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,1 giường đôi hoặc 2 giường đơn,"View vườn, biển"
1078,195,Premier Garden Room,2500000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,1 giường đôi hoặc 2 giường đơn,View vườn
1079,195,Premier Ocean View,2700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,1 giường đôi hoặc 2 giường đơn,View biển
1080,195,Princess Suite Ocean View,3100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",60,2,1 giường đôi,View biển
1081,196,Superior,1685000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,1 giường đôi hoặc 2 giường đơn,View thành phố
1082,196,Deluxe,1940000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",30,2,1 giường đôi hoặc 2 giường đơn,View thành phố
1083,196,Executive Suite,2180000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,2,1 giường lớn,View thành phố
1084,196,The Corner Suite,2300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,2,1 giường lớn,View thành phố
1085,196,The Family,2600000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,4,1 giường đôi và 2 giường đơn,View thành phố
1086,197,Deluxe,2850000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",37,2,1 giường đôi hoặc 2 giường đơn,"View hướng phố, ban công/ sân hiên"
1087,197,Premier,3185000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",41,2,1 giường đôi hoặc 2 giường đơn,View hướng vườn
1088,197,Executive,3530000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",41,2,1 giường đôi hoặc 2 giường đơn,View hướng vườn
1089,197,Family,6045000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",60,4,"1 giường đôi, giường tầng",View hướng vườn
1090,198,Superior,1800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",45,2,1 giường đôi hoặc 2 giường đơn,View hướng vườn
1091,198,Deluxe,1950000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",50,2,1 giường đôi hoặc 2 giường đơn,View hướng biển
1092,198,Luxury Ocean View,2200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",65,2,1 giường lớn (King),View hướng biển
1093,198,Family Suite Ocean View 2 Bedroom,3900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",85,4,1 giường đôi và 2 giường đơn,View hướng biển
1094,198,Penthouse Ocean View,7200000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",250,6,3 giường đôi,View hướng biển
1095,198,Villa Garden View 3 Bedroom,8450000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",400,6,3 giường đôi,View hướng vườn
1096,198,Villa Garden View 4 Bedroom,10800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",450,8,4 giường đôi,View hướng vườn
1097,198,Villa Beach View 4 Bedroom,12100000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",450,8,4 giường đôi,View hướng biển
1098,198,Villa Beach Front 4 Bedroom,14000000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",500,8,4 giường đôi,View biển
1099,199,Standard Ocean,1700000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",32,2,1 giường đôi,View hướng biển
1100,199,Deluxe Garden,1800000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",37,2,1 giường đôi hoặc 2 giường đơn,View hướng vườn
1101,199,Deluxe Ocean,1900000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",37,2,1 giường đôi hoặc 2 giường đơn,View hướng biển
1102,199,Bungalow Garden,2300000,"Điều hòa, Bồn tắm/Cabin tắm đứng, Máy sấy tóc, Minibar, Tivi, Bàn làm việc, Nước đóng chai miễn phí",40,2,1 giường lớn (King),View hướng vườn
